url_length,dot_count,has_hyphen,has_https,has_suspicious,has_typo,safe_brand_present,has_risky_tld,is_http,entropy,has_at_symbol,domain_age_days,label
37,1,0,1,0,0,0,0,0,4.017498766390455,0,1867,0
15,1,0,1,0,0,0,0,0,2.8715959768164847,0,757,0
33,3,1,1,0,0,0,0,0,2.6789081488492203,0,2020,0
20,2,0,1,0,0,1,0,0,3.0368306993632412,0,2997,0
25,1,0,1,0,0,0,0,0,2.8629968993973893,0,1937,0
30,2,0,1,0,0,0,0,0,2.8680295239515363,0,2101,0
40,2,1,1,0,0,0,0,0,3.277613436819116,0,20,1
18,3,0,1,0,0,0,0,0,2.5343583165274506,0,1088,0
20,2,0,1,0,0,0,0,0,3.813965090724535,0,1909,0
17,2,1,1,0,0,0,0,0,2.9827236214635247,0,4869,0
58,2,0,1,0,0,0,0,1,3.9697022484341558,0,1492,0
21,2,0,1,0,0,0,0,0,3.8253844419480734,0,1782,0
16,1,0,1,0,0,0,0,0,3.161170196396248,0,1297,0
25,3,1,1,0,0,0,0,0,2.7164667973794696,0,1638,0
48,2,0,1,0,0,0,0,0,3.4632553124667997,0,183,0
29,2,0,1,0,0,0,0,0,3.0269868333592873,0,17,1
35,3,0,1,0,0,0,0,0,2.9374685720653653,0,1898,0
65,2,1,1,0,0,0,0,0,2.2516291673878226,0,26,1
19,3,0,1,0,0,0,0,0,2.966118357624795,0,439,0
37,2,0,1,0,0,0,0,0,2.673686349202441,0,2484,0
40,1,1,1,1,0,0,0,0,1.9219280948873623,0,2,1
30,3,0,1,0,0,0,0,0,3.457378267405791,0,1261,0
29,2,0,0,0,0,0,0,1,2.5216406363433186,0,15,1
33,1,0,1,0,0,0,0,0,2.8502140285560924,0,424,0
30,3,0,1,0,0,0,0,0,3.0417919475489734,0,589,0
27,1,1,1,0,0,1,0,0,2.7677726387449066,0,2172,0
18,2,0,1,0,0,0,0,0,3.634459117967977,0,1171,0
24,1,0,1,0,0,0,0,0,2.9488775589654557,0,1062,0
29,1,0,1,0,0,0,1,0,2.5216406363433186,0,2,1
22,1,0,1,0,0,1,0,0,3.745423464131746,0,3387,0
39,2,0,1,0,0,0,0,0,2.584962500721156,0,25,1
30,2,0,0,0,0,0,1,1,1.9219280948873623,0,22,1
45,3,0,1,0,0,0,0,0,2.960244282612018,0,2901,0
54,2,0,1,0,0,0,0,1,3.0815145496866996,0,2310,0
26,2,1,1,0,0,0,0,0,3.4307869391410235,0,1570,0
35,2,0,1,0,0,0,0,0,2.321928094887362,0,6,1
20,2,1,1,0,0,0,0,0,3.243005091078815,0,967,0
33,2,0,1,0,0,0,1,0,2.7516291673878226,0,15,1
37,3,0,1,0,0,0,0,0,3.74827877948945,0,559,0
43,2,0,1,0,0,0,0,0,2.321928094887362,0,28,1
53,2,0,1,0,0,0,0,0,2.913977073182752,0,27,1
20,2,0,1,0,0,0,0,0,2.0,0,9,1
33,1,0,1,0,0,0,0,0,2.5014030481474063,0,3804,0
27,2,1,1,0,0,0,0,0,3.1565818350470547,0,1232,0
35,2,0,1,0,0,0,0,0,3.465082173881967,0,1245,0
28,1,0,1,0,0,0,0,0,3.507293061559118,0,1764,0
26,2,0,1,0,0,0,0,0,3.8607199746384078,0,188,0
18,2,0,1,0,0,0,0,0,3.340171523070214,0,1745,0
42,3,1,1,0,0,0,0,0,3.350652184084783,0,1611,0
67,4,1,1,0,0,0,0,0,2.2516291673878226,0,15,1
34,3,0,1,0,0,0,1,0,2.8073549220576046,0,14,1
13,1,0,1,0,0,1,0,0,2.9425613170791256,0,1730,0
40,3,0,1,0,0,0,0,0,2.5216406363433186,0,28,1
27,2,0,1,0,0,0,0,0,3.502488750028523,0,1962,0
31,2,0,1,0,0,0,0,0,2.2359263506290326,0,7,1
30,1,0,1,0,0,0,1,0,2.584962500721156,0,23,1
29,2,0,1,0,0,0,0,0,2.75,0,24,1
32,3,0,1,0,0,0,0,0,3.036894629423575,0,557,0
32,1,1,1,0,0,0,0,0,3.488671408279665,0,855,0
24,1,0,1,0,0,0,0,0,1.5,0,8,1
27,2,0,1,0,0,0,0,0,2.5216406363433186,0,23,1
20,1,0,1,0,0,1,0,0,2.9995145525390083,0,4817,0
41,2,0,1,0,0,0,0,0,2.1556390622295662,0,4,1
16,3,0,1,0,0,0,0,0,2.6261509488438413,0,1077,0
32,2,0,1,0,0,0,0,0,3.758233328913292,0,1579,0
18,3,0,1,0,0,0,0,0,2.5997623066968734,0,1828,0
23,1,0,1,1,0,0,0,0,2.584962500721156,0,24,1
35,2,0,1,1,0,0,0,0,2.321928094887362,0,26,1
28,2,0,1,0,0,0,0,1,3.6943886542976436,0,684,0
35,2,1,1,0,0,0,0,0,2.688721875540867,0,12,1
41,3,0,1,0,0,0,0,0,2.6237602996030054,0,956,0
29,1,0,1,0,0,0,1,0,2.5216406363433186,0,24,1
32,2,0,1,0,0,0,0,0,3.727077135357974,0,674,0
22,2,0,1,0,0,0,0,0,3.2002000978937972,0,221,0
23,2,0,1,0,0,0,0,0,2.8073549220576046,0,21,1
23,1,0,1,0,0,0,0,0,2.5921983026120405,0,3043,0
13,1,0,1,0,0,0,0,0,2.2259789790368685,0,3940,0
34,1,1,1,0,0,0,0,0,3.300285497505917,0,363,0
14,2,0,1,0,0,1,0,0,2.8959566626029987,0,1598,0
34,1,1,1,0,0,0,0,0,2.2375633389367553,0,1930,0
39,2,0,1,0,0,0,0,0,3.7160690091694013,0,2250,0
28,3,1,1,0,0,0,0,0,2.6411221015777633,0,193,0
24,2,0,0,0,0,0,1,1,1.5219280948873621,0,23,1
31,2,0,1,0,0,0,0,0,2.584962500721156,0,3,1
56,4,1,1,0,0,0,0,0,3.7887549139935035,0,7,1
57,3,0,1,0,0,0,0,0,3.728375018714236,0,808,0
28,1,0,1,0,0,0,0,0,2.8073549220576046,0,17,1
18,1,0,1,0,0,1,0,0,2.600617040300509,0,2708,0
21,2,0,1,0,0,0,0,0,3.3775611133292616,0,1477,0
44,2,0,1,0,0,0,0,0,2.667765321740715,0,2383,0
37,4,0,1,0,0,0,1,0,2.5216406363433186,0,19,1
30,1,0,1,0,0,0,0,0,4.0121622681615206,0,376,0
50,1,1,1,0,0,0,0,0,3.3281417165568303,0,2659,0
22,1,0,1,0,0,0,0,0,2.321928094887362,0,9,1
39,2,0,1,0,0,0,0,0,2.8081342872947603,0,164,0
38,2,1,1,0,0,0,0,0,2.584962500721156,0,14,1
28,2,0,1,0,0,0,0,0,3.0896889202746936,0,1824,0
30,3,0,1,0,0,0,0,0,2.7219280948873625,0,28,1
33,1,0,1,0,0,0,0,0,3.3475230515333814,0,2256,0
25,2,0,1,0,0,0,0,0,3.3730700363660215,0,1399,0
31,1,0,1,0,0,0,0,0,3.3545914885995924,0,403,0
16,1,0,1,0,0,0,0,0,3.6578461780173983,0,3558,0
44,3,0,1,0,0,0,0,0,3.3996291843626096,0,1377,0
74,4,1,1,0,0,0,0,0,3.0269868333592873,0,29,1
35,2,0,1,0,0,0,0,0,3.9800421299217623,0,1500,0
22,1,0,1,0,0,0,0,0,3.1624560129210253,0,1864,0
19,2,0,1,0,0,0,0,0,3.278645475610341,0,2935,0
36,2,0,1,0,0,0,0,0,2.9531274621157766,0,1819,0
35,3,0,1,0,0,0,0,0,3.302897775985799,0,482,0
78,4,1,1,0,0,0,0,0,2.321928094887362,0,16,1
33,1,0,1,0,0,0,0,0,3.7453914175476615,0,1233,0
33,2,1,1,0,0,0,0,0,1.5219280948873621,0,28,1
22,2,0,1,0,0,0,0,0,3.0773553632470816,0,451,0
25,1,0,1,0,0,0,0,0,2.832862815811842,0,580,0
71,3,0,1,0,0,0,0,0,2.584962500721156,0,21,1
33,1,1,1,0,0,0,0,0,3.4841837197791885,0,24,1
24,2,0,1,0,0,0,0,0,2.660775401492339,0,2945,0
17,2,0,1,0,0,0,0,0,3.2650362437868528,0,4820,0
31,2,1,1,0,0,0,0,0,4.047148410761329,0,1697,0
34,2,0,1,0,0,0,0,0,2.197159723424149,0,2,1
30,2,0,0,0,0,0,1,1,2.321928094887362,0,2,1
19,2,0,1,0,0,0,0,0,3.3312828027182935,0,3757,0
30,3,0,1,0,0,0,0,0,3.38535173075997,0,204,0
34,2,0,1,0,0,0,0,0,2.321928094887362,0,14,1
26,1,0,1,0,0,0,0,0,2.991104125193214,0,1320,0
45,2,1,1,0,0,0,0,0,2.6923993065230807,0,320,0
22,3,0,0,0,0,0,0,1,2.6455933144511468,0,16,1
31,2,0,1,0,0,0,0,0,3.6820244192582336,0,444,0
21,2,0,1,0,0,1,0,0,3.4738555165114104,0,4255,0
25,2,1,1,0,0,0,0,0,3.403434303659241,0,1677,0
15,1,0,1,0,0,1,0,0,3.100848921227747,0,3965,0
20,1,0,1,0,0,1,0,0,3.2017659148756987,0,2841,0
30,2,0,0,0,0,0,0,1,2.5216406363433186,0,6,1
25,1,0,1,0,0,0,0,0,3.160284819695021,0,774,0
13,1,0,1,0,0,0,0,0,2.374425674812356,0,4749,0
33,3,0,1,0,0,0,0,0,3.6826633527220682,0,2543,0
29,2,0,0,0,0,0,0,1,2.5216406363433186,0,10,1
29,1,1,1,0,0,1,0,0,2.61720834332023,0,4526,0
19,3,0,1,0,0,0,0,0,2.5680066061950293,0,2041,0
38,2,0,1,0,0,0,0,0,2.5216406363433186,0,13,1
30,2,0,1,0,0,1,0,0,3.074030331868897,0,2034,0
24,2,0,1,0,0,0,0,0,2.5308825971593314,0,377,0
42,1,0,1,0,0,0,0,0,3.1104954251096615,0,2689,0
18,2,0,1,0,0,0,0,0,3.3342294238857217,0,2847,0
31,3,0,1,0,0,0,0,0,3.3193274667262362,0,1914,0
19,1,0,1,0,0,0,0,0,2.2516291673878226,0,16,1
34,1,0,1,1,0,0,0,0,2.584962500721156,0,10,1
34,2,1,1,0,0,0,0,0,3.0317859324866125,0,481,0
50,1,0,1,0,0,0,0,0,3.169577415561795,0,2002,0
23,1,0,1,1,0,0,0,0,2.584962500721156,0,2,1
33,3,0,1,0,0,0,0,0,3.752578130787222,0,252,0
15,2,1,0,0,0,0,0,0,3.25278147400607,0,2697,0
68,2,1,1,0,0,0,0,0,2.9139770731827523,0,12,1
30,2,0,1,0,0,0,0,0,3.265791396925552,0,2896,0
23,2,0,1,0,0,0,0,0,2.8287089632963354,0,1549,0
29,2,0,0,0,0,0,1,1,2.321928094887362,0,16,1
18,3,1,1,0,0,0,0,0,3.8109533135757454,0,2503,0
27,2,0,0,0,0,0,0,1,2.5216406363433186,0,15,1
54,2,0,1,1,0,0,0,0,1.9219280948873623,0,25,1
23,2,0,1,0,0,0,0,0,2.8073549220576046,0,18,1
50,1,0,1,0,0,0,0,0,3.403343926519785,0,2924,0
26,2,0,1,0,0,0,0,0,3.247874017382849,0,2431,0
42,1,0,1,0,0,0,0,0,3.240223928941852,0,29,1
19,1,0,1,0,0,0,0,0,2.2516291673878226,0,29,1
40,3,0,1,0,0,0,0,0,3.597294836360082,0,2411,0
30,1,0,1,0,0,1,0,0,2.595568411852795,0,1828,0
13,1,0,1,0,0,1,0,0,2.446539470803282,0,653,0
46,2,0,1,0,0,0,0,0,2.2359263506290326,0,21,1
29,2,0,1,0,0,0,0,0,2.9327783527510984,0,965,0
15,1,1,1,0,0,0,0,0,2.825073877061717,0,1918,0
48,3,1,1,0,0,0,0,0,2.5216406363433186,0,23,1
27,2,0,1,0,0,0,0,0,3.0719881347956477,0,1112,0
16,2,0,1,0,0,0,0,0,3.379633794062359,0,1394,0
41,2,0,1,0,0,0,0,0,3.5799996433302197,0,1145,0
20,1,0,1,0,0,0,0,0,2.5529028636968483,0,1110,0
63,2,1,1,0,0,0,0,0,2.75,0,13,1
24,2,0,0,0,0,0,1,1,2.321928094887362,0,25,1
33,1,0,1,0,0,0,0,0,3.3694342683766214,0,1286,0
45,2,0,1,0,0,0,0,0,2.604973640088723,0,549,0
45,1,0,1,0,0,0,0,0,3.8976965498031917,0,1464,0
25,2,0,1,0,0,0,0,0,3.545287048914127,0,804,0
18,1,0,1,0,0,0,0,0,1.9219280948873623,0,19,1
16,2,0,1,0,0,0,0,0,2.494651452875834,0,3066,0
31,1,1,1,0,0,0,0,0,3.327819531114783,0,10,1
42,3,0,1,0,0,0,0,0,2.923603451792089,0,2757,0
16,1,0,1,0,0,0,0,0,3.4423716574439425,0,4483,0
41,1,0,1,0,0,0,0,0,3.8806318325040596,0,2635,0
73,3,1,1,1,0,0,0,0,2.2359263506290326,0,4,1
28,2,0,1,0,0,0,0,0,2.5216406363433186,0,25,1
36,3,0,1,0,0,0,0,0,3.0233941835270257,0,500,0
33,2,0,1,0,0,0,0,0,3.3814513423565624,0,477,0
17,1,1,1,0,0,0,0,0,3.4208643556741274,0,1458,0
34,3,0,1,0,0,0,0,0,3.290107349330167,0,966,0
33,1,0,1,0,0,0,0,0,3.684664541332417,0,1131,0
17,1,0,1,0,0,1,0,0,2.6264750095407527,0,1456,0
30,1,0,1,0,0,0,0,0,2.980875911772095,0,564,0
23,1,0,1,0,0,0,0,0,2.2516291673878226,0,26,1
25,1,0,1,0,0,0,0,0,3.011915881326237,0,1254,0
19,2,1,1,0,0,0,0,0,3.8210789293582215,0,1300,0
29,2,0,1,0,0,0,0,0,3.395433201127296,0,863,0
27,2,1,1,0,0,0,0,0,3.2440490581769232,0,568,0
34,2,0,1,0,0,0,0,0,3.0047303365503444,0,1109,0
24,2,1,1,0,0,0,0,0,2.54481392939967,0,2009,0
49,2,1,1,0,0,0,0,0,3.4284988132567182,0,2559,0
22,3,0,1,0,0,0,0,0,2.9061613313335894,0,1005,0
30,2,0,0,0,0,0,1,1,1.9219280948873623,0,16,1
37,2,0,1,0,0,0,0,0,2.5650464826348136,0,1103,0
31,1,0,1,0,0,0,0,0,3.300882299403642,0,1663,0
93,1,1,1,1,0,0,0,0,3.334679141051595,0,3,1
24,2,0,1,0,0,0,0,0,2.75,0,18,1
21,2,0,1,0,0,0,0,0,3.229286424494055,0,159,0
29,3,1,1,0,0,0,0,0,3.8304212391418035,0,257,0
31,3,0,1,0,0,0,0,0,2.321928094887362,0,21,1
24,1,0,1,0,0,0,0,0,1.5,0,2,1
26,1,0,1,0,0,0,0,0,3.8167824601856215,0,1617,0
40,2,0,1,0,0,0,0,0,3.945336421235684,0,2506,0
33,1,0,1,0,0,0,0,0,2.8133751690966546,0,324,0
16,1,0,1,0,0,0,0,0,3.633203072792988,0,2344,0
31,2,0,1,0,0,0,0,0,3.0900431634281396,0,1927,0
13,1,0,1,0,0,0,0,0,2.6399810286031307,0,2559,0
27,1,0,1,0,0,1,0,0,3.014844192996775,0,3842,0
39,3,1,1,0,0,0,0,0,2.934233676947002,0,2132,0
38,2,0,1,0,0,0,0,0,2.7853815034059437,0,2477,0
41,3,1,1,0,0,0,0,0,3.4094937085725894,0,443,0
27,1,0,1,0,0,0,1,0,3.3787834934861767,0,17,1
21,2,0,1,0,0,0,0,0,3.999732882128068,0,283,0
55,1,0,1,0,0,0,0,0,2.541371450976776,0,238,0
46,4,0,1,0,0,0,0,0,3.5032583347756456,0,13,1
41,2,1,1,0,0,0,0,0,2.721928094887362,0,19,1
22,1,0,1,0,0,0,0,0,2.725480556997868,0,29,1
23,2,0,1,0,0,0,0,0,4.072546587672388,0,308,0
18,2,0,1,0,0,0,0,0,3.2594480986619043,0,1060,0
52,1,0,0,0,0,0,0,1,2.8553885422075336,0,14,1
16,2,0,1,0,0,0,0,0,3.187138350437072,0,112,0
20,2,0,1,0,0,0,0,0,3.2065120894218238,0,640,0
24,3,0,1,0,0,0,0,0,3.160071671566989,0,832,0
24,1,0,1,0,0,1,0,0,3.454346265905114,0,1260,0
84,2,1,1,0,0,0,0,0,2.725480556997868,0,29,1
44,1,1,1,1,0,0,0,0,3.6536606896881856,0,13,1
31,2,0,1,0,0,0,0,0,3.9061262458150727,0,671,0
30,1,0,1,0,0,1,0,0,3.566808798431098,0,1174,0
54,2,0,1,0,0,0,0,0,3.964710762952066,0,1053,0
25,2,0,1,0,0,0,0,0,2.9477027792200903,0,17,1
46,1,0,1,0,0,0,0,0,2.552857590467122,0,2028,0
24,2,0,0,0,0,0,1,1,1.9219280948873623,0,15,1
22,1,0,1,0,0,1,0,0,3.3220915795267407,0,1321,0
22,2,0,1,0,0,0,0,0,2.321928094887362,0,12,1
25,2,0,1,0,0,0,0,0,2.5216406363433186,0,20,1
17,1,0,1,0,0,0,0,0,2.9423649679748127,0,836,0
64,2,1,1,0,0,0,0,0,3.5068905956085192,0,5,1
23,2,0,1,0,0,0,0,0,2.8073549220576046,0,4,1
28,2,1,1,0,0,0,0,0,2.574854412784699,0,1539,0
12,1,0,1,0,0,0,0,0,2.576270765541447,0,2328,0
30,2,0,1,0,0,0,1,0,3.0,0,24,1
16,1,0,1,0,0,0,0,0,3.7722111720839404,0,1304,0
24,2,1,1,0,0,0,0,0,3.2847014565994703,0,568,0
16,1,1,1,0,0,0,0,0,3.4000699950966036,0,1186,0
22,1,0,1,0,0,0,0,0,2.769724009743426,0,3540,0
13,1,1,1,0,0,0,0,0,2.2970888816966184,0,541,0
59,3,0,1,0,0,0,0,0,3.148315787125133,0,2187,0
27,1,0,1,0,0,1,0,0,3.5474394852867723,0,915,0
32,1,0,1,0,0,0,0,0,2.9581717279722297,0,109,0
20,2,0,1,0,0,0,0,0,3.2931454023305817,0,1684,0
18,1,0,1,0,0,1,0,0,2.280059573370323,0,3429,0
24,2,0,1,0,0,0,0,0,4.052999669422823,0,800,0
21,2,0,1,0,0,0,0,0,1.9219280948873623,0,5,1
27,3,0,1,0,0,0,0,0,3.0613876997776863,0,169,0
33,2,0,1,0,0,0,0,0,3.7826208464436846,0,794,0
28,3,0,1,0,0,0,0,0,4.072222857050499,0,1971,0
23,2,0,1,0,0,0,0,0,2.8834643150584696,0,652,0
19,2,0,1,0,0,0,0,0,3.487787388566057,0,1304,0
27,2,0,0,0,0,0,0,1,2.5216406363433186,0,15,1
41,2,0,1,0,0,0,0,0,2.688721875540867,0,2,1
46,3,1,1,0,0,0,0,0,2.5216406363433186,0,1,1
30,2,0,0,0,0,0,1,1,2.321928094887362,0,14,1
39,2,0,1,0,0,0,0,0,2.9477027792200903,0,6,1
49,3,1,1,0,0,0,0,0,1.9219280948873623,0,27,1
48,2,1,1,0,0,0,0,0,3.19949871656216,0,1364,0
70,2,0,1,1,0,0,0,0,2.481714572986073,0,24,1
25,2,0,1,0,0,1,0,0,3.1445527495346703,0,1052,0
22,1,0,1,0,0,0,0,0,3.853500271440826,0,186,0
169,2,1,1,0,0,0,0,0,3.321928094887362,0,25,1
18,2,0,1,0,0,0,0,0,3.7352496013924648,0,1858,0
20,1,1,1,0,0,0,0,0,3.941213351933588,0,2138,0
21,2,0,1,0,0,0,0,0,3.750245903155659,0,1582,0
49,1,0,0,0,0,0,0,0,3.9601913671307383,0,726,0
35,2,0,1,0,0,0,0,0,3.3992554415455634,0,678,0
21,2,0,1,0,0,0,0,0,2.883704334367758,0,278,0
39,1,0,1,0,0,0,0,0,2.91314117403663,0,2678,0
35,2,1,1,0,0,0,0,0,3.046627452477301,0,2384,0
40,1,0,1,0,0,0,0,0,2.875353491037069,0,689,0
17,1,0,1,0,0,1,0,0,2.7631837414317424,0,1692,0
16,2,0,1,0,0,0,0,0,4.13699905978026,0,1866,0
22,1,0,1,0,0,0,0,0,2.94770277922009,0,19,1
24,1,0,1,0,0,1,0,0,3.198877960345474,0,4773,0
31,1,0,1,0,0,0,0,0,3.335932214079913,0,369,0
20,2,0,1,0,0,1,0,0,3.3289525050950317,0,1464,0
37,2,0,0,0,0,0,0,0,2.6505021710775023,0,1261,0
22,1,0,1,0,0,1,0,0,3.588217207170521,0,704,0
25,2,0,1,0,0,0,0,0,2.4193819456463714,0,13,1
26,1,0,1,0,0,0,0,0,2.725480556997868,0,9,1
25,2,0,1,0,0,0,0,0,2.9015409213823338,0,359,0
30,2,0,1,0,0,0,0,0,3.4571223014910673,0,1626,0
67,5,1,1,1,0,0,0,0,3.521640636343319,0,14,1
37,1,0,1,0,0,0,0,0,2.8109068464791123,0,1750,0
20,1,0,1,0,0,0,0,0,1.0,0,1,1
22,1,0,0,0,0,0,0,0,2.7385272947847326,0,121,0
28,2,0,1,0,0,0,0,0,2.3709505944546687,0,8,1
21,1,1,1,0,0,0,0,0,3.6552845474289564,0,111,0
38,2,0,1,0,0,0,0,0,3.1195038795405248,0,2685,0
35,1,0,1,1,0,0,0,0,3.0269868333592873,0,21,1
33,1,0,1,0,0,0,0,0,2.699642202639652,0,714,0
24,2,0,1,0,0,0,0,0,3.420049780372511,0,1167,0
22,3,0,1,0,0,0,0,0,2.6308184568368356,0,530,0
29,1,1,1,0,0,0,0,0,3.121639013994816,0,816,0
35,1,0,1,0,0,0,0,0,3.405706493612882,0,489,0
45,1,1,1,0,0,0,0,0,2.7124298550662687,0,1047,0
20,2,1,1,0,0,0,0,0,2.9425237779552535,0,762,0
36,2,1,1,1,0,0,0,0,2.5216406363433186,0,26,1
33,3,0,1,0,0,0,0,0,3.8379972655104906,0,129,0
30,3,0,1,0,0,0,0,0,3.571104564580277,0,2680,0
35,2,1,1,0,0,0,0,0,3.797830507385547,0,1223,0
27,3,1,1,0,0,0,0,0,3.6328389754301567,0,395,0
24,2,0,1,0,0,0,0,0,2.2359263506290326,0,22,1
15,2,0,1,0,0,0,0,0,2.904224249304022,0,2141,0
46,4,0,1,0,0,0,0,0,2.2516291673878226,0,29,1
20,1,0,1,0,0,1,0,0,2.7211970828940073,0,4245,0
17,3,0,1,0,0,0,0,0,2.8499385554416308,0,506,0
32,3,0,1,0,0,0,0,0,3.615066945998758,0,574,0
20,1,0,1,0,0,0,0,0,3.9816756727238785,0,1882,0
27,2,0,1,0,0,0,0,0,3.828522028902455,0,238,0
15,2,1,1,0,0,0,0,0,3.6139958992355954,0,2791,0
37,3,1,1,0,0,0,0,0,3.639370919921353,0,198,0
40,3,0,1,0,0,0,0,1,3.7551496527659998,0,833,0
17,1,0,1,0,0,0,0,0,3.586713351353274,0,544,0
32,3,0,1,0,0,0,0,0,3.7926119371911575,0,888,0
25,2,0,1,0,0,0,0,0,3.063220357136902,0,657,0
21,2,1,1,0,0,0,0,0,3.7720729115636056,0,479,0
48,3,0,0,0,0,0,0,0,2.9281306368383664,0,322,0
24,2,0,1,0,0,0,0,0,2.855882105647559,0,1940,0
21,1,1,1,0,0,0,0,0,3.1584547550599344,0,652,0
134,1,0,1,1,0,0,0,0,2.5216406363433186,0,23,1
38,1,0,1,0,0,0,0,0,2.321928094887362,0,7,1
19,1,0,1,0,0,0,0,0,3.702541916385131,0,1809,0
37,1,1,1,0,0,0,0,0,3.5564799220049643,0,1406,0
15,3,0,0,0,0,0,0,0,3.540995194067735,0,2852,0
25,1,0,1,0,0,0,0,0,2.588647219312348,0,3048,0
25,2,0,1,0,0,0,0,0,3.343782511005053,0,1213,0
16,1,0,1,0,0,0,0,0,2.4952887481985786,0,4787,0
15,2,0,1,0,0,0,0,0,3.2144365102148695,0,2892,0
35,2,0,1,0,0,0,0,0,3.3365169811036277,0,2682,0
40,2,1,1,0,0,0,0,0,2.321928094887362,0,17,1
56,1,0,1,0,0,0,0,0,2.128085278891395,0,13,1
21,1,0,1,0,0,0,0,0,3.6420264841409287,0,2057,0
20,2,0,1,0,0,0,0,0,2.9817359924775975,0,659,0
27,2,1,1,0,0,0,0,0,2.7869530572071626,0,1223,0
32,2,1,1,1,0,0,0,0,1.792481250360578,0,3,1
31,1,0,1,0,0,0,0,0,3.0935770002920284,0,1246,0
13,1,0,1,0,0,0,0,0,3.5300768142754615,0,3499,0
17,2,0,1,0,0,0,0,0,2.8424611811657177,0,2574,0
35,2,0,1,1,0,0,0,0,1.9219280948873623,0,23,1
18,2,0,1,0,0,0,0,0,3.8540103736504987,0,660,0
23,2,0,1,0,0,0,0,0,2.8073549220576046,0,21,1
18,2,0,1,0,0,0,0,0,3.7893216703547195,0,1226,0
15,1,0,1,0,0,0,0,0,3.583806875342762,0,1865,0
29,1,0,1,0,0,0,0,0,2.251629167387823,0,11,1
33,2,1,0,0,0,0,0,0,3.436468671239294,0,1778,0
32,2,0,1,0,0,1,0,0,3.221445292409384,0,2006,0
40,2,0,1,0,0,0,0,0,2.75,0,1,1
27,2,0,1,0,0,0,0,0,2.9154231075207124,0,175,0
30,1,0,1,0,0,0,0,0,3.572469458770136,0,19,1
30,2,1,1,0,0,0,0,0,2.4815693505217,0,4451,0
13,1,0,1,0,0,1,0,0,2.7184489864108317,0,3216,0
29,2,0,1,0,0,0,0,0,4.108523836267224,0,467,0
31,1,1,1,0,0,0,1,0,3.4548223999466066,0,9,1
23,2,0,1,0,0,0,0,0,1.584962500721156,0,26,1
18,1,0,1,0,0,1,0,0,3.577209370442446,0,1613,0
28,2,0,1,0,0,0,0,0,2.9957034588598623,0,724,0
34,2,0,1,0,0,0,0,0,2.7219280948873625,0,19,1
22,1,0,1,0,0,0,0,0,2.7214651237149114,0,2361,0
16,2,0,1,0,0,0,0,0,2.636980623112885,0,801,0
29,2,0,1,0,0,0,0,0,2.251629167387823,0,6,1
69,2,1,1,1,0,0,0,0,2.8073549220576046,0,12,1
30,1,1,1,0,0,1,0,0,2.692412270854145,0,3821,0
42,2,0,1,0,0,0,0,0,2.859744079180409,0,2537,0
28,1,0,1,0,0,0,0,0,3.6888680140289667,0,2157,0
24,2,0,1,0,0,0,0,0,2.584962500721156,0,26,1
15,1,0,1,0,0,0,0,0,2.8635516034555493,0,1995,0
45,1,1,1,0,0,0,0,0,3.836591668108979,0,27,1
18,3,0,1,0,0,0,0,0,3.665376282466864,0,911,0
38,3,0,1,0,0,0,0,0,3.012510765794006,0,869,0
55,1,0,1,0,0,0,0,0,2.6659563895881826,0,2711,0
17,2,0,1,0,0,0,0,0,3.3548805520278497,0,281,0
45,4,0,1,0,0,0,0,0,1.9182958340544893,0,29,1
31,2,0,1,0,0,0,0,1,2.87590638409966,0,2983,0
18,1,0,1,0,0,0,0,0,3.153124744759181,0,1889,0
16,2,1,1,0,0,1,0,0,3.3597105420696,0,1109,0
56,2,1,1,1,0,0,0,0,3.3232314287976203,0,25,1
18,1,0,1,0,0,0,0,0,3.6136351466550725,0,1304,0
58,1,0,1,0,0,0,0,0,3.56493524343807,0,1952,0
17,1,0,1,0,0,1,0,0,2.9415421410508173,0,2730,0
17,1,0,1,0,0,0,0,0,3.0140031359621164,0,2113,0
40,1,0,1,0,0,0,0,0,3.937123770638375,0,1688,0
23,2,0,1,0,0,0,0,0,1.0,0,2,1
22,3,0,1,0,0,0,0,0,3.936056552214824,0,2691,0
15,1,0,1,0,0,1,0,0,2.3522065885570798,0,616,0
37,2,0,1,0,0,0,0,0,3.4281106320815575,0,1057,0
27,1,0,1,0,0,0,0,0,3.920217178259187,0,180,0
21,1,0,1,0,0,0,0,0,3.496572435606046,0,1229,0
20,2,1,1,0,0,0,0,0,3.854276344427002,0,860,0
47,3,0,1,0,0,0,0,0,3.0707214312481637,0,468,0
28,1,0,1,0,0,0,0,0,3.628372832410413,0,1914,0
30,1,0,1,0,0,1,0,0,3.651370264749116,0,2544,0
46,3,0,1,0,0,0,0,0,2.75,0,7,1
28,2,0,0,0,0,0,0,1,2.5216406363433186,0,26,1
29,2,0,1,0,0,0,0,0,2.5216406363433186,0,26,1
32,1,0,1,0,0,0,0,0,2.8507704589754885,0,1415,0
13,1,0,1,0,0,1,0,0,3.534962213453136,0,1074,0
36,1,0,1,0,0,0,0,0,4.062131074652859,0,500,0
43,3,0,1,0,0,0,0,1,3.9378220157998305,0,1556,0
15,2,1,1,0,0,0,0,0,3.294309257643514,0,363,0
43,3,1,1,1,0,0,0,0,2.321928094887362,0,23,1
46,2,0,1,0,0,0,0,0,2.9168197350419,0,2913,0
